8.5	0.004622	0.149334
9	0.125014	0.133368
9.5	0.129841	0.132002
10	0.125174	0.130045
10.5	0.129846	0.130002
11	0.127563	0.129562
11.5	0.122853	0.128987
12	0	0.128987
12.5	0	0.128987
13	0	0.128987
13.5	0	0.128987
14	0	0.128987
14.5	0	0.128987
15	0.00208459	0.058167
15.5	0.128098	0.0629036
16	0.127506	0.0670195
16.5	0.127356	0.0688843
17	0.0308496	0.0655624
17.5	0.127449	0.0688651
18	0.127449	0.0718331
18.5	0.127449	0.0748321
19	0.127449	0.0772387
19.5	0.127449	0.0794348
20	0.127449	0.0814468
20.5	0.127449	0.083297
21	0.125655	0.0849572
21.5	0.127485	0.0865391
22	0.127428	0.0880061
22.5	0.127511	0.0893735
23	0.12738	0.0907993
23.5	0.126959	0.09197
24	0	0.09197
24.5	0	0.09197
25	0	0.09197
25.5	0	0.09197
26	0	0.09197
26.5	0	0.09197
27	0	0.09197
27.5	0	0.09197
28	0	0.09197
28.5	0.00158065	0.0697962
29	0.122844	0.0711027
29.5	0.129265	0.072433
30	0.129844	0.0738668
30.5	0.110673	0.0739863
31	0	0.0739863
31.5	0	0.0739863
32	0	0.0739863
32.5	0	0.0739863
33	0	0.0739863
33.5	0	0.0739863
34	0	0.0739863
34.5	0.0105992	0.0632764
35	0.132279	0.0638936
35.5	0.0222962	0.0628184
36	0.127449	0.0641073
36.5	0.127449	0.0652106
37	0.127449	0.0662762
37.5	0.127449	0.0673058
38	0.127449	0.0683014
38.5	0.127449	0.0690267
39	0	0.0690267
39.5	0.00692193	0.0667744
40	0.127449	0.0670125
40.5	0	0.0670125
41	0	0.0670125
41.5	0	0.0670125
42	0	0.0670125
42.5	0	0.0670125
43	0	0.0670125
43.5	0	0.0670125
44	0	0.0670125
44.5	0	0.0670125
45	0	0.0670125
45.5	0	0.0670125
46	0	0.0670125
46.5	0	0.0670125
47	0	0.0670125
47.5	0	0.0670125
48	0	0.0670125
48.5	0	0.0670125
49	0	0.0670125
49.5	0	0.0670125
50	0.00677993	0.0520022
50.5	0.127449	0.0528809
51	0.127449	0.0537393
51.5	0.127449	0.0545783
52	0.127449	0.0553983
52.5	0.127449	0.0562002
53	0.127449	0.0569843
53.5	0.127449	0.0577514
54	0.127449	0.0585946
54.5	0.127449	0.0593273
55	0.127449	0.0600444
55.5	0.127449	0.0607467
56	0.127449	0.0614344
56.5	0.127449	0.0621082
57	0.125537	0.0627586
57.5	0.12734	0.063405
58	0.127605	0.0640398
58.5	0.127562	0.0645849
59	0	0.0645849
59.5	0	0.0645849
60	0	0.0645849
60.5	0	0.0645849
61	0	0.0645849
61.5	0	0.0645849
62	0	0.0645849
62.5	0	0.0645849
63	0	0.0645849
63.5	0	0.0645849
64	0.011258	0.0592517
64.5	0.127449	0.0598489
65	0.126684	0.0605048
65.5	0.127594	0.0610808
66	0.127459	0.0616466
66.5	0.127439	0.0622026
67	0.127299	0.0627488
67.5	0.127506	0.0632867
68	0.128268	0.0638189
68.5	0.127449	0.0643391
69	0.127449	0.0649143
69.5	0.127449	0.0654168
70	0.127449	0.0659113
70.5	0.126402	0.0663936
71	0.127506	0.0668729
71.5	0.127485	0.0673446
72	0.127459	0.0678089
72.5	0.127392	0.0682659
73	0.126577	0.0687125
73.5	0.125134	0.0691463
74	0.127477	0.0696373
74.5	0.127401	0.0699599
75	0	0.0699599
75.5	0	0.0699599
76	0	0.0699599
76.5	0	0.0699599
77	0	0.0699599
77.5	0	0.0699599
78	0	0.0699599
78.5	0	0.0699599
79	0	0.0699599
79.5	0.0108059	0.0657402
80	0.12958	0.0662248
80.5	0.12749	0.0665902
81	0.127454	0.0670535
81.5	0.126633	0.0674565
82	0.127284	0.067757
82.5	0	0.067757
83	0	0.067757
83.5	0	0.067757
84	0	0.067757
84.5	0	0.067757
85	0	0.067757
85.5	0	0.067757
86	0.011326	0.0647423
86.5	0.127631	0.0651373
87	0.127346	0.0655265
87.5	0.129416	0.0659174
88	0.119292	0.0662256
88.5	0	0.0662256
89	0	0.0662256
89.5	0	0.0662256
90	0	0.0662256
90.5	0	0.0662256
91	0	0.0662256
91.5	0	0.0662256
92	0	0.0662256
92.5	0	0.0662256
93	0	0.0662256
93.5	0	0.0662256
94	0	0.0662256
94.5	0	0.0662256
95	0	0.0662256
95.5	0	0.0662256
96	0	0.0662256
96.5	0	0.0662256
97	0	0.0662256
97.5	0	0.0662256
98	0	0.0662256
98.5	0	0.0662256
99	0.00497242	0.0587727
99.5	0.127392	0.0591431
100	0.127522	0.059327
100.5	0.0705278	0.0594215
101	0.127325	0.0597822
101.5	0.127527	0.0601397
102	0.127413	0.0604931
102.5	0.0735279	0.0605669
103	0.127449	0.0609143
103.5	0.127449	0.0612582
104	0.127449	0.0615985
104.5	0.127449	0.0619354
105	0.125621	0.0622642
105.5	0.127339	0.0625118
106	0	0.0625118
106.5	0	0.0625118
107	0	0.0625118
107.5	0	0.0625118
108	0	0.0625118
108.5	0.020006	0.061182
109	0.127449	0.0615058
109.5	0.127449	0.0618265
110	0.127449	0.0621441
110.5	0.127449	0.0624978
111	0.127449	0.0628089
111.5	0.127449	0.0631171
112	0.127449	0.0634224
112.5	0.127449	0.0637247
113	0.127449	0.0637623
113.5	0	0.0637623
114	0	0.0637623
114.5	0	0.0637623
115	0	0.0637623
115.5	0	0.0637623
116	0	0.0637623
116.5	0	0.0637623
117	0	0.0637623
117.5	0	0.0637623
118	0	0.0637623
118.5	0	0.0637623
119	0	0.0637623
119.5	0	0.0637623
120	0.00422852	0.059809
120.5	0.127449	0.0601057
121	0.127449	0.0604365
121.5	0.127449	0.0607277
122	0.126549	0.0610146
122.5	0.127408	0.0613008
123	0.119924	0.0613343
123.5	0	0.0613343
124	0	0.0613343
124.5	0	0.0613343
125	0	0.0613343
125.5	0	0.0613343
126	0	0.0613343
126.5	0.00815735	0.0596036
127	0	0.0596036
127.5	0	0.0596036
128	0.0146051	0.0589984
128.5	0.127449	0.0592785
129	0.127449	0.0595565
129.5	0	0.0595565
130	0	0.0595565
130.5	0	0.0595565
131	0	0.0595565
131.5	0	0.0595565
132	0	0.0595565
132.5	0	0.0595565
133	0	0.0595565
133.5	0	0.0595565
134	0.0125527	0.0576882
134.5	0.127449	0.0579602
135	0.127449	0.0582302
135.5	0.125944	0.0584953
136	0.12899	0.0587638
136.5	0.127449	0.0589288
137	0	0.0589288
137.5	0	0.0589288
138	0	0.0589288
138.5	0	0.0589288
139	0	0.0589288
139.5	0	0.0589288
140	0.0042579	0.0573998
140.5	0.127449	0.0576931
141	0.127449	0.0579517
