4	0.00393925	0.220127
4.5	0.127449	0.139168
5	0.127449	0.133704
5.5	0.127449	0.131715
6	0.127449	0.130786
6.5	0	0.130786
7	0	0.130786
7.5	0	0.130786
8	0	0.130786
8.5	0	0.130786
9	0	0.130786
9.5	0	0.130786
10	0	0.130786
10.5	0	0.130786
11	0	0.130786
11.5	0	0.130786
12	0.00649166	0.0371624
12.5	0.127444	0.0429947
13	0.127428	0.0475804
13.5	0.125034	0.0516427
14	0.127496	0.0553534
14.5	0.132364	0.0588188
15	0.127449	0.0607666
15.5	0	0.0607666
16	0	0.0607666
16.5	0	0.0607666
17	0	0.0607666
17.5	0.0230616	0.0532027
18	0.127449	0.0558034
18.5	0.127449	0.058228
19	0.127449	0.060494
19.5	0.127449	0.0626162
20	0.127449	0.0643658
20.5	0	0.0643658
21	0	0.0643658
21.5	0	0.0643658
22	0	0.0643658
22.5	0	0.0643658
23	0	0.0643658
23.5	0.00872686	0.0541387
24	0.127449	0.0559388
24.5	0.127449	0.0576526
25	0.127449	0.0592862
25.5	0.127449	0.0610349
26	0.127449	0.0623342
26.5	0	0.0623342
27	0	0.0623342
27.5	0	0.0623342
28	0	0.0623342
28.5	0	0.0623342
29	0	0.0623342
29.5	0	0.0623342
30	0	0.0623342
30.5	0	0.0623342
31	0.00468304	0.0516233
31.5	0.127449	0.052979
32	0.127449	0.054287
32.5	0.127449	0.0557048
33	0.127449	0.0569196
33.5	0.127449	0.058094
34	0.127449	0.0592299
34.5	0.127449	0.0600577
35	0	0.0600577
35.5	0	0.0600577
36	0	0.0600577
36.5	0	0.0600577
37	0	0.0600577
37.5	0	0.0600577
38	0	0.0600577
38.5	0	0.0600577
39	0.0101093	0.0534303
39.5	0.130533	0.0544725
40	0.124478	0.0554508
40.5	0.129573	0.0564328
41	0.108056	0.0571405
41.5	0.145234	0.0582809
42	0.125244	0.0591626
42.5	0.132184	0.0600624
43	0.126997	0.0610145
43.5	0.125064	0.0618263
44	0.129916	0.0626472
44.5	0.124697	0.0633217
45	0	0.0633217
45.5	0	0.0633217
46	0	0.0633217
46.5	0	0.0633217
47	0	0.0633217
47.5	0	0.0633217
48	0	0.0633217
48.5	0	0.0633217
49	0.0137527	0.0583033
49.5	0.127449	0.0590506
50	0.126027	0.0597746
50.5	0.12732	0.0604897
51	0.127599	0.0611912
51.5	0.128722	0.0619694
52	0.127449	0.0626399
52.5	0.127449	0.0632968
53	0.125996	0.0639331
53.5	0.127186	0.0645627
54	0.127677	0.0651823
54.5	0.127496	0.065789
55	0.127253	0.0663827
55.5	0.12747	0.0668214
56	0	0.0668214
56.5	0	0.0668214
57	0	0.0668214
57.5	0	0.0668214
58	0	0.0668214
58.5	0	0.0668214
59	0	0.0668214
59.5	0	0.0668214
60	0	0.0668214
60.5	0	0.0668214
61	0	0.0668214
61.5	0	0.0668214
62	0	0.0668214
62.5	0.0043926	0.0592064
63	0.127449	0.0597754
63.5	0.127449	0.060335
64	0.127449	0.0604043
64.5	0	0.0604043
65	0	0.0604043
65.5	0	0.0604043
66	0	0.0604043
66.5	0	0.0604043
67	0	0.0604043
67.5	0	0.0604043
68	0	0.0604043
68.5	0	0.0604043
69	0	0.0604043
69.5	0	0.0604043
70	0	0.0604043
70.5	0	0.0604043
71	0	0.0604043
71.5	0	0.0604043
72	0	0.0604043
72.5	0	0.0604043
73	0	0.0604043
73.5	0	0.0604043
74	0	0.0604043
74.5	0	0.0604043
75	0.00409942	0.0513108
75.5	0.127449	0.0518346
76	0.127449	0.0523511
76.5	0.127449	0.0528607
77	0.127449	0.0533634
77.5	0.127449	0.0538594
78	0.127449	0.0543488
78.5	0.127449	0.0548916
79	0.127449	0.0553674
79.5	0.127449	0.055837
80	0.127449	0.0563005
80.5	0.127449	0.056758
81	0.127449	0.0572097
81.5	0.127449	0.0573776
82	0	0.0573776
82.5	0	0.0573776
83	0	0.0573776
83.5	0.021599	0.056396
84	0	0.056396
84.5	0	0.056396
85	0	0.056396
85.5	0	0.056396
86	0	0.056396
86.5	0	0.056396
87	0	0.056396
87.5	0	0.056396
88	0	0.056396
88.5	0	0.056396
89	0	0.056396
89.5	0	0.056396
90	0	0.056396
90.5	0	0.056396
91	0	0.056396
91.5	0.00674955	0.0517831
92	0.127434	0.0522062
92.5	0.127242	0.0524158
93	0	0.0524158
93.5	0	0.0524158
94	0	0.0524158
94.5	0.00346699	0.0511928
95	0.128195	0.0516068
95.5	0.127449	0.0520654
96	0.125596	0.0524643
96.5	0.129358	0.0528672
97	0.127449	0.0532618
97.5	0.127449	0.0536522
98	0.125259	0.0540335
98.5	0.129717	0.0544207
99	0.125511	0.0545614
99.5	0	0.0545614
100	0	0.0545614
100.5	0	0.0545614
101	0	0.0545614
101.5	0	0.0545614
102	0	0.0545614
102.5	0	0.0545614
103	0.00361888	0.0523324
103.5	0.127449	0.0527039
104	0.127449	0.0530717
104.5	0.127449	0.0534359
105	0.127449	0.0537965
105.5	0.127449	0.0541981
106	0.127449	0.0545514
106.5	0.127449	0.0549012
107	0.126319	0.0552454
107.5	0.127413	0.0555886
108	0.12718	0.0556738
108.5	0	0.0556738
109	0	0.0556738
109.5	0	0.0556738
110	0	0.0556738
110.5	0.0028308	0.0542985
111	0.0820891	0.0544473
111.5	0.127325	0.0548229
112	0.127527	0.0551538
112.5	0.127356	0.0554815
113	0.128998	0.0558094
113.5	0.127449	0.0561313
114	0.126253	0.056448
114.5	0.12756	0.0567645
115	0.12798	0.0571181
115.5	0.12462	0.0573847
116	0.126563	0.0577289
116.5	0.130809	0.0580403
117	0.127397	0.0583425
117.5	0.128325	0.0584181
118	0	0.0584181
118.5	0	0.0584181
119	0	0.0584181
119.5	0	0.0584181
120	0	0.0584181
120.5	0	0.0584181
121	0.0162778	0.0570301
