8.5	0.00092663	0.413867
9	0.129884	0.140604
9.5	0.127449	0.134091
10	0.127449	0.132521
10.5	0	0.132521
11	0	0.132521
11.5	0	0.132521
12	0	0.132521
12.5	0	0.132521
13	0	0.132521
13.5	0	0.132521
14	0	0.132521
14.5	0	0.132521
15	0	0.132521
15.5	0	0.132521
16	0	0.132521
16.5	0	0.132521
17	0	0.132521
17.5	0	0.132521
18	0	0.132521
18.5	0	0.132521
19	0	0.132521
19.5	0	0.132521
20	0	0.132521
20.5	0	0.132521
21	0	0.132521
21.5	0	0.132521
22	0	0.132521
22.5	0	0.132521
23	0	0.132521
23.5	0	0.132521
24	0	0.132521
24.5	0	0.132521
25	0.00209693	0.0125388
25.5	0	0.0125388
26	0	0.0125388
26.5	0	0.0125388
27	0.0138754	0.012702
27.5	0	0.012702
28	0	0.012702
28.5	0.0320074	0.0141215
29	0.127475	0.016845
29.5	0	0.016845
30	0	0.016845
30.5	0	0.016845
31	0.015612	0.0167348
31.5	0.127449	0.0182287
32	0	0.0182287
32.5	0.00899039	0.0178883
33	0	0.0178883
33.5	0	0.0178883
34	0	0.0178883
34.5	0	0.0178883
35	0	0.0178883
35.5	0	0.0178883
36	0	0.0178883
36.5	0.00896532	0.0164969
37	0.127454	0.0184106
37.5	0.125124	0.0202531
38	0.0306993	0.0204337
38.5	0.127366	0.0221869
39	0.127589	0.0238841
39.5	0.125731	0.0255216
40	0.129172	0.0271187
40.5	0.122566	0.028644
41	0.123566	0.030125
41.5	0.131557	0.0315901
42	0.12997	0.0330077
42.5	0.129532	0.0345525
43	0.124431	0.0358642
43.5	0.129943	0.0371608
44	0.124355	0.0380925
44.5	0	0.0380925
45	0	0.0380925
45.5	0	0.0380925
46	0	0.0380925
46.5	0	0.0380925
47	0	0.0380925
47.5	0	0.0380925
48	0	0.0380925
48.5	0	0.0380925
49	0	0.0380925
49.5	0	0.0380925
50	0	0.0380925
50.5	0	0.0380925
51	0	0.0380925
51.5	0	0.0380925
52	0	0.0380925
52.5	0	0.0380925
53	0	0.0380925
53.5	0	0.0380925
54	0	0.0380925
54.5	0	0.0380925
55	0	0.0380925
55.5	0	0.0380925
56	0	0.0380925
56.5	0	0.0380925
57	0	0.0380925
57.5	0.00287872	0.02831
58	0.130088	0.0293013
58.5	0.126823	0.030266
59	0.127346	0.0312131
59.5	0.127496	0.0321422
60	0.127601	0.0328276
60.5	0	0.0328276
61	0	0.0328276
61.5	0	0.0328276
62	0	0.0328276
62.5	0	0.0328276
63	0	0.0328276
63.5	0	0.0328276
64	0	0.0328276
