4	0.00393632	0.211347
4.5	0.127449	0.13844
5	0.127449	0.13333
5.5	0.127449	0.131463
6	0.127449	0.130591
6.5	0	0.130591
7	0	0.130591
7.5	0	0.130591
8	0	0.130591
8.5	0	0.130591
9	0	0.130591
9.5	0	0.130591
10	0	0.130591
10.5	0	0.130591
11	0	0.130591
11.5	0	0.130591
12	0.00770759	0.0378218
12.5	0.11988	0.0422196
13	0.131397	0.0469391
13.5	0.127449	0.0515952
14	0.127423	0.0553034
14.5	0.134095	0.0588023
15	0.127449	0.06075
15.5	0	0.06075
16	0	0.06075
16.5	0	0.06075
17	0	0.06075
17.5	0.0230616	0.0531911
18	0.127449	0.0557916
18.5	0.127449	0.0582162
19	0.127449	0.0604821
19.5	0.127449	0.0626043
20	0.127449	0.0643539
20.5	0	0.0643539
21	0	0.0643539
21.5	0	0.0643539
22	0	0.0643539
22.5	0	0.0643539
23	0	0.0643539
23.5	0.00872686	0.0541305
24	0.127449	0.0559305
24.5	0.127449	0.0576443
25	0.127449	0.0592778
25.5	0.127449	0.0608367
26	0.127449	0.0623258
26.5	0	0.0623258
27	0	0.0623258
27.5	0	0.0623258
28	0	0.0623258
28.5	0	0.0623258
29	0	0.0623258
29.5	0	0.0623258
30	0	0.0623258
30.5	0	0.0623258
31	0.00468304	0.0516176
31.5	0.127449	0.0529733
32	0.124586	0.0542594
32.5	0.114839	0.0554172
33	0.143309	0.0567429
33.5	0.100691	0.0575532
34	0.149749	0.0589998
34.5	0.0617566	0.0590456
35	0.138849	0.0594858
35.5	0	0.0594858
36	0	0.0594858
36.5	0	0.0594858
37	0	0.0594858
37.5	0	0.0594858
38	0	0.0594858
38.5	0	0.0594858
39	0.0107945	0.0534348
39.5	0.127453	0.0544592
40	0.129253	0.0554661
40.5	0.113704	0.056127
41	0.0762953	0.0564624
41.5	0.0831338	0.0567974
42	0.0898803	0.0571773
42.5	0.0380539	0.0570741
43	0.106308	0.0581892
43.5	0.16544	0.0594744
44	0.15313	0.0605531
44.5	0.128355	0.0613712
45	0	0.0613712
45.5	0	0.0613712
46	0	0.0613712
46.5	0	0.0613712
47	0	0.0613712
47.5	0	0.0613712
48	0	0.0613712
48.5	0	0.0613712
49	0.0137558	0.0565526
49.5	0.127444	0.0573186
50	0.128222	0.058072
50.5	0.12435	0.0587902
51	0.127434	0.0595085
51.5	0.130799	0.060228
52	0.127251	0.0610012
52.5	0.127599	0.0616753
53	0.124335	0.0623196
53.5	0.13041	0.0629806
54	0.124543	0.0636
54.5	0.130641	0.064237
55	0.123971	0.0648292
55.5	0.131562	0.0652935
56	0	0.0652935
56.5	0	0.0652935
57	0	0.0652935
57.5	0	0.0652935
58	0	0.0652935
58.5	0	0.0652935
59	0	0.0652935
59.5	0	0.0652935
60	0	0.0652935
60.5	0	0.0652935
61	0	0.0652935
61.5	0	0.0652935
62	0	0.0652935
62.5	0.00439063	0.0578619
63	0.127253	0.0584413
63.5	0.127537	0.0590123
64	0.12799	0.0590832
64.5	0	0.0590832
65	0	0.0590832
65.5	0	0.0590832
66	0	0.0590832
66.5	0	0.0590832
67	0	0.0590832
67.5	0	0.0590832
68	0	0.0590832
68.5	0	0.0590832
69	0	0.0590832
69.5	0	0.0590832
70	0	0.0590832
