3.5	0.0022569	0.360585
4	0.128274	0.138164
4.5	0.128518	0.133451
5	0.127418	0.131459
5.5	0.127509	0.13039
6	0.127067	0.130032
6.5	0	0.130032
7	0	0.130032
7.5	0.0230828	0.0845047
8	0.127389	0.089733
8.5	0.127485	0.0930005
9	0.124674	0.0962363
9.5	0.127506	0.0987865
10	0.130712	0.101139
10.5	0.127413	0.102986
11	0.121469	0.104255
11.5	0.134031	0.105999
12	0.121441	0.106937
12.5	0.132612	0.108449
13	0.12825	0.109465
13.5	0.127361	0.110345
14	0.127439	0.111145
14.5	0.127481	0.111876
15	0.128483	0.112582
15.5	0.127449	0.112739
16	0.0431466	0.10769
16.5	0.127449	0.108437
17	0.12612	0.109088
17.5	0.127449	0.109733
18	0.127402	0.110333
18.5	0.127418	0.110894
19	0.127589	0.111424
19.5	0.127467	0.111978
20	0.127311	0.112153
20.5	0	0.112153
21	0	0.112153
21.5	0	0.112153
22	0	0.112153
22.5	0	0.112153
23	0	0.112153
23.5	0	0.112153
24	0	0.112153
24.5	0	0.112153
25	0.00589734	0.0859158
25.5	0.127449	0.0866156
26	0	0.0866156
26.5	0	0.0866156
27	0	0.0866156
27.5	0	0.0866156
28	0	0.0866156
28.5	0	0.0866156
29	0.00431832	0.0749133
29.5	0.127473	0.0757848
30	0.127748	0.0768671
30.5	0.127449	0.0777887
31	0.12374	0.0786351
31.5	0.130788	0.0795284
32	0.11887	0.0802561
32.5	0.135944	0.0811425
33	0.122889	0.0818649
33.5	0.116121	0.0824051
34	0.117999	0.0830254
34.5	0.13263	0.0838758
35	0.149489	0.0848588
35.5	0.125557	0.0854157
36	0.126621	0.0861222
36.5	0.128877	0.086753
37	0.119488	0.0872658
37.5	0.12462	0.0876132
38	0	0.0876132
38.5	0	0.0876132
39	0	0.0876132
39.5	0.0145611	0.0832403
40	0.122972	0.0837957
40.5	0.122	0.0842609
41	0.0945652	0.0844203
41.5	0.0540221	0.0840716
42	0	0.0840716
42.5	0	0.0840716
43	0	0.0840716
43.5	0	0.0840716
44	0	0.0840716
44.5	0	0.0840716
45	0.00219272	0.0770223
45.5	0.127449	0.0773193
46	0	0.0773193
46.5	0.0454543	0.0764243
47	0.127356	0.0770012
47.5	0.127514	0.0774963
48	0	0.0774963
48.5	0	0.0774963
49	0	0.0774963
49.5	0	0.0774963
50	0	0.0774963
50.5	0	0.0774963
51	0	0.0774963
51.5	0	0.0774963
52	0	0.0774963
52.5	0	0.0774963
53	0	0.0774963
53.5	0	0.0774963
54	0	0.0774963
54.5	0	0.0774963
55	0	0.0774963
55.5	0	0.0774963
56	0	0.0774963
56.5	0	0.0774963
57	0	0.0774963
57.5	0	0.0774963
58	0	0.0774963
58.5	0	0.0774963
59	0	0.0774963
59.5	0	0.0774963
60	0	0.0774963
60.5	0	0.0774963
61	0.0046199	0.0602845
61.5	0.127558	0.0608551
62	0.127434	0.0614155
62.5	0.12833	0.062039
63	0.127449	0.0625799
63.5	0.127449	0.0631119
64	0.127449	0.0636353
64.5	0.127449	0.0641503
65	0.127146	0.0646558
65.5	0.127377	0.0651541
66	0.127485	0.0656451
66.5	0.127573	0.0661886
67	0.127356	0.066663
67.5	0.127567	0.0670727
68	0	0.0670727
68.5	0	0.0670727
69	0	0.0670727
69.5	0	0.0670727
70	0	0.0670727
70.5	0.0207107	0.0649761
71	0.128767	0.0654939
71.5	0.127449	0.0659422
72	0.127449	0.0663841
72.5	0.127449	0.0668197
73	0.127449	0.0672491
73.5	0.124628	0.0676617
74	0.127351	0.0680788
74.5	0.130503	0.0685016
75	0.124455	0.0688962
75.5	0.12749	0.0693465
76	0.127454	0.0697409
76.5	0.124065	0.0700703
77	0.112465	0.0703919
77.5	0.12338	0.0707558
78	0.147883	0.0711952
78.5	0.112849	0.0715039
79	0.145834	0.0719804
79.5	0.11645	0.0722563
80	0.0998142	0.0723699
80.5	0.0340917	0.0720267
81	0.11791	0.0723417
81.5	0.138956	0.0727754
82	0.153415	0.0732481
82.5	0.154741	0.0738229
