12.5	0.000628989	0.190012
13	0.134344	0.138399
13.5	0.124291	0.131752
14	0.127434	0.130393
14.5	0	0.130393
15	0	0.130393
15.5	0	0.130393
16	0	0.130393
16.5	0	0.130393
17	0	0.130393
17.5	0	0.130393
18	0	0.130393
18.5	0	0.130393
19	0	0.130393
19.5	0	0.130393
20	0	0.130393
20.5	0	0.130393
21	0	0.130393
21.5	0	0.130393
22	0	0.130393
22.5	0	0.130393
23	0.00356974	0.0227285
23.5	0	0.0227285
24	0	0.0227285
24.5	0	0.0227285
25	0	0.0227285
25.5	0.0176084	0.0216779
26	0.127449	0.0231562
26.5	0	0.0231562
27	0	0.0231562
27.5	0.0344248	0.0245225
28	0.127274	0.0277854
28.5	0.124385	0.0308253
29	0.121483	0.0336552
29.5	0.136463	0.0367718
30	0.120957	0.0389531
30.5	0.130365	0.041694
31	0.129946	0.0439922
31.5	0.121577	0.0460933
32	0.127629	0.0481437
32.5	0	0.0481437
33	0.0314887	0.0473361
33.5	0.129423	0.0492284
34	0.120726	0.0509527
34.5	0.123513	0.0526238
35	0.0925402	0.0535233
35.5	0.165721	0.055828
36	0.138511	0.0576173
36.5	0.125789	0.0590313
37	0.101317	0.0598325
37.5	0.098568	0.0606931
38	0.225792	0.062279
38.5	0	0.062279
39	0	0.062279
39.5	0	0.062279
40	0	0.062279
40.5	0.0114562	0.0573175
41	0.0741313	0.0575674
41.5	0.0845959	0.0580853
42	0.161793	0.0599559
42.5	0.149407	0.0613629
43	0.17448	0.0630308
43.5	0.126046	0.0640432
44	0.126367	0.0651469
44.5	0.131573	0.0661362
45	0.127449	0.0670647
45.5	0.127449	0.0680761
46	0.127449	0.0689471
46.5	0.127449	0.069793
47	0.127449	0.0706147
47.5	0.127449	0.0714134
48	0.127449	0.0721899
48.5	0.127449	0.0729452
49	0.127449	0.0736801
49.5	0.127449	0.0740402
50	0	0.0740402
50.5	0	0.0740402
51	0	0.0740402
51.5	0	0.0740402
52	0	0.0740402
52.5	0	0.0740402
53	0	0.0740402
53.5	0	0.0740402
54	0	0.0740402
54.5	0	0.0740402
55	0	0.0740402
55.5	0	0.0740402
56	0	0.0740402
56.5	0	0.0740402
57	0.00201845	0.0614707
57.5	0.116691	0.0621295
58	0.094729	0.0624849
58.5	0.144053	0.0632573
